"Product ID","Product Type",Code,Name,Brand,Description,"Cost Price","Retail Price","Sale Price","Calculated Price","Fixed Shipping Price","Free Shipping",Warranty,Weight,Width,Height,Depth,"Allow Purchases","Product Visible","Product Availability","Product Inventoried","Stock Level","Low Stock Level","Date Added","Date Modified","Category Details",Images,"Page Title","META Keywords","META Description","Product Condition","Product URL","Redirect Old URL?","Product Tax Code","Product Custom Fields"
465,P,F01287,"Riese & Muller Charger4 Mixte GT Vario SELECT","Riese & Muller","This Vario model comes fitted with:    Motor: Bosch Performance Line CX (smart system)   Battery: Bosch PowerTube 750 Wh   Gears: Enviolo 380, continuous hub gear, belt drive   Weight: from 30,1 kg  ",0.00,0.00,5148.00,5148.00,0.0000,N,,30.1000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,17/04/2024,05/10/2024,"Category Name: Riese & Muller, Category Path: Riese & Muller|Category Name: Trekking, Category Path: Riese & Muller/Trekking|Category Name: Charger4 Mixte, Category Path: Riese & Muller/Trekking/Charger4 Mixte","Product Image File: download__76145.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/n/909/download__76145.jpg|Product Image File: download__04969.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/m/006/download__04969.jpg|Product Image File: download__21115.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/r/816/download__21115.jpg","Riese & Muller Charger4 Mixte GT Vario SELECT",,"Riese & Muller Charger4 GT Vario",New,/riese-muller-charger4-mixte-gt-vario-select/,,,
466,P,F01203,"Riese & Muller Packster2 70 Automatic","Riese & Muller","The Enviolo Automatic gear system takes the ride experience to the next level with continuous gear ratios. The Intuvia display allows the rider to set their desired cadence, which is maintained by the gear hub's stepless shifting technology. ",0.00,0.00,7519.00,7519.00,0.0000,N,,43.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,18/04/2024,02/12/2024,"Category Name: Riese & Muller, Category Path: Riese & Muller|Category Name: Family & Cargo, Category Path: Riese & Muller/Family & Cargo|Category Name: Packster2 70, Category Path: Riese & Muller/Family & Cargo/Packster2 70","Product Image File: 24_F01203_15091304171403_Pac2_70_Aut_White_5996__45618.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/p/156/24_F01203_15091304171403_Pac2_70_Aut_White_5996__45618.jpg|Product Image File: 24_F01203_15101304171403_Pac2_70_Aut_UrbGryMtt_5996__75974.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/d/795/24_F01203_15101304171403_Pac2_70_Aut_UrbGryMtt_5996__75974.jpg|Product Image File: 24_F01203_15111304171403_Pac2_70_Aut_ChilMtt_5996__60556.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/e/123/24_F01203_15111304171403_Pac2_70_Aut_ChilMtt_5996__60556.jpg|Product Image File: 24_F01203_151113041814312503_Pac2_70_Aut_ChilMtt_GX_Kiox300_KiSi_Verdeck_geschlossen_6195__39823.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/b/066/24_F01203_151113041814312503_Pac2_70_Aut_ChilMtt_GX_Kiox300_KiSi_Verdeck_geschlossen_6195__39823.jpg","Riese & Muller Packster2 70 Automatic",,,New,/packster2-70-automatic/,,,
467,P,F01202,"Riese & Muller Packster2 70 Vario","Riese & Muller","The Enviolo Vario gear hub, controlled by a rotating handle, allows for continuous gear ratio selection. The jump free shifting ensures you can always select the perfect gear.",0.00,0.00,7149.00,7149.00,0.0000,N,,43.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,18/04/2024,02/12/2024,"Category Name: Riese & Muller, Category Path: Riese & Muller|Category Name: Family & Cargo, Category Path: Riese & Muller/Family & Cargo|Category Name: Packster2 70, Category Path: Riese & Muller/Family & Cargo/Packster2 70","Product Image File: 24_F01202_16091204181503_Pac2_70_Var_White_Intuvia100_5986__19542.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/d/228/24_F01202_16091204181503_Pac2_70_Var_White_Intuvia100_5986__19542.jpg|Product Image File: 24_F01202_16101204181503_Pac2_70_Var_UrbGryMtt_Intuvia100_5986__85630.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/n/812/24_F01202_16101204181503_Pac2_70_Var_UrbGryMtt_Intuvia100_5986__85630.jpg|Product Image File: 24_F01202_16111204181503_Pac2_70_Var_ChilMtt_Intuvia100_5986__16124.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/n/464/24_F01202_16111204181503_Pac2_70_Var_ChilMtt_Intuvia100_5986__16124.jpg","Riese & Muller Packster2 70 Vario",,,New,/riese-muller-packster2-70-vario/,,,
468,P,F01144,"Riese & Muller Swing4 Rucktritt","Riese & Muller","The Rucktritt model has the same reliable Shimano Alfine and Nexus 8-speed hub gear as the Silent, with the additional feature of a backpedal hub. As well as the backpedal braking, the bike is fitted with hydraulic rim breaks and the gears are operated via a comfortable twist grip on the handlebars. ",0.00,0.00,3600.00,3600.00,0.0000,N,,26.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,18/04/2024,05/10/2024,"Category Name: Riese & Muller, Category Path: Riese & Muller|Category Name: Step-Through, Category Path: Riese & Muller/Step-Through|Category Name: Swing4, Category Path: Riese & Muller/Step-Through/Swing4","Product Image File: 24_F01147_05013335_Swing4_Aut_51_Blk_2177_aRGB__41753.1713455951.1280.1280__37682.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/f/913/24_F01147_05013335_Swing4_Aut_51_Blk_2177_aRGB__41753.1713455951.1280.1280__37682.jpg|Product Image File: 24_F01147_05023335_Swing4_Aut_51_Bordeaux_2177_aRGB__34887.1713455951.1280.1280__89357.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/z/269/24_F01147_05023335_Swing4_Aut_51_Bordeaux_2177_aRGB__34887.1713455951.1280.1280__89357.jpg|Product Image File: 24_F01147_05033335_Swing4_Aut_51_SalviaMtt_2177_aRGB__99816.1713455951.1280.1280__40556.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/o/667/24_F01147_05033335_Swing4_Aut_51_SalviaMtt_2177_aRGB__99816.1713455951.1280.1280__40556.jpg","Riese & Muller Swing4 Rucktritt",,,New,/swing4-rucktritt/,,,
469,P,F01145,"Riese & Muller Swing4 Silent","Riese & Muller","The Silent model comes fitted with the reliable Shimano Alfine and Nexus 8-speed hub gears, which are operated via a twist grip on the handlebar. The free-wheel hub is fitted with a low maintenance oil free carbon belt.",0.00,0.00,3600.00,3600.00,0.0000,N,,26.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,18/04/2024,28/04/2025,"Category Name: Riese & Muller, Category Path: Riese & Muller|Category Name: Step-Through, Category Path: Riese & Muller/Step-Through|Category Name: Swing4, Category Path: Riese & Muller/Step-Through/Swing4","Product Image File: 24_F01147_05013335_Swing4_Aut_51_Blk_2177_aRGB__41753.1713455951.1280.1280__37682.1713457694.1280.1280__15817.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/g/718/24_F01147_05013335_Swing4_Aut_51_Blk_2177_aRGB__41753.1713455951.1280.1280__37682.1713457694.1280.1280__15817.jpg|Product Image File: 24_F01147_05023335_Swing4_Aut_51_Bordeaux_2177_aRGB__34887.1713455951.1280.1280__89357.1713457694.1280.1280__58874.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/k/856/24_F01147_05023335_Swing4_Aut_51_Bordeaux_2177_aRGB__34887.1713455951.1280.1280__89357.1713457694.1280.1280__58874.jpg|Product Image File: 24_F01147_05033335_Swing4_Aut_51_SalviaMtt_2177_aRGB__99816.1713455951.1280.1280__40556.1713457694.1280.1280__00393.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/a/494/24_F01147_05033335_Swing4_Aut_51_SalviaMtt_2177_aRGB__99816.1713455951.1280.1280__40556.1713457694.1280.1280__00393.jpg|Product Image File: 24_F01145_1205020835_Swing4_Silent_46_Bordeaux_Korb_Frontkorb_1396_aRGB__49692.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/m/910/24_F01145_1205020835_Swing4_Silent_46_Bordeaux_Korb_Frontkorb_1396_aRGB__49692.jpg","Riese & Muller Swing4 Silent",,,New,/swing4-silent/,,,
470,P,F01146,"Riese & Muller Swing4 Vario","Riese & Muller","The Enviolo Vario gear hub, controlled by a rotating handle, allows for continuous gear ratio selection. The jump free shifting ensures you can always select the perfect gear.",0.00,0.00,3700.00,3700.00,0.0000,N,,26.8000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,18/04/2024,26/10/2024,"Category Name: Riese & Muller, Category Path: Riese & Muller|Category Name: Step-Through, Category Path: Riese & Muller/Step-Through|Category Name: Swing4, Category Path: Riese & Muller/Step-Through/Swing4","Product Image File: 24_F01146_06010835_Swing4_Var_51_Blk_2175_aRGB__08810.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/j/806/24_F01146_06010835_Swing4_Var_51_Blk_2175_aRGB__08810.jpg|Product Image File: 24_F01146_06020835_Swing4_Var_51_Bordeaux_2175_aRGB__18795.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/e/987/24_F01146_06020835_Swing4_Var_51_Bordeaux_2175_aRGB__18795.jpg|Product Image File: 24_F01146_06030835_Swing4_Var_51_SalviaMtt_2175_aRGB__01462.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/t/177/24_F01146_06030835_Swing4_Var_51_SalviaMtt_2175_aRGB__01462.jpg|Product Image File: 24_F01146_1006030835_Swing4_Var_51_SalviaMtt_Frontkorb_2175_aRGB__18561.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/a/449/24_F01146_1006030835_Swing4_Var_51_SalviaMtt_Frontkorb_2175_aRGB__18561.jpg","Riese & Muller Swing4 Vario",,,New,/swing4-vario/,,,
471,P,F01164_0444101709,"Riese & Muller Nevo4 GT Vario 43cm Ice Blue - NEW","Riese & Muller","The Nevo4 is the thoroughbred all-rounder for everyday riding. Its striking frame design with a low step-through ensures comfortable handling in any situation. The bike’s powerful Bosch Performance Line CX motor and fully integrated 625 Wh battery get you safely to your destination.  Included Options:  Bosch Performance Line CX (smart system) 85Nm motor Bosch Kiox 300 display (Smart System) Bosch 625 Wh PowerTube Battery Enviolo 380 (Vario) hub gears Cane Creek New Thudbuster ST Evo-2 suspended seat post Gates carbon drive belt Magura MT4 and MT5 Disc Brakes Supernova mini 2 pro front light Busch & Muller Toplight 2C LED tail light Rear carrier with MIK system ABUS Shield X+ frame lock Selle Royal New Lookin gel saddle Adjustable stem for handle bar Additional chain lock with saddle bag ",0.00,0.00,0.00,5398.00,0.0000,N,,29.7000,0.0000,0.0000,0.0000,Y,Y,,Y,0,1,20/04/2024,16/05/2025,"Category Name: Riese & Muller, Category Path: Riese & Muller|Category Name: Step-Through, Category Path: Riese & Muller/Step-Through|Category Name: Nevo4, Category Path: Riese & Muller/Step-Through/Nevo4|Category Name: SUMMER SALE, Category Path: SUMMER SALE","Product Image File: IQJ8zMAQ__31050.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/l/660/IQJ8zMAQ__31050.jpg|Product Image File: m8_MFLow__89189.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/f/088/m8_MFLow__89189.jpg|Product Image File: pmTyIEtQ__00609.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/d/457/pmTyIEtQ__00609.jpg|Product Image File: mtlnz8Kg__84821.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/y/539/mtlnz8Kg__84821.jpg|Product Image File: H8Iyv9zw__09666.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/x/719/H8Iyv9zw__09666.jpg|Product Image File: JFgAX7_Q__66712.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/v/836/JFgAX7_Q__66712.jpg|Product Image File: J_i0l2Ow__56894.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/e/087/J_i0l2Ow__56894.jpg|Product Image File: 4LXBCxYw__27773.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/i/665/4LXBCxYw__27773.jpg|Product Image File: EOGaW7ZA__29999.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/f/357/EOGaW7ZA__29999.jpg|Product Image File: aJIx4xRw__88049.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/j/678/aJIx4xRw__88049.jpg|Product Image File: K2ZH7ZjA__74754.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/s/179/K2ZH7ZjA__74754.jpg","Riese & Muller Nevo4 GT Vario 43cm Ice Blue - NEW",,"Riese & Muller Nevo4 GT Vario 43cm Ice Blue",New,/riese-muller-nevo4-gt-vario-43cm-ice-blue-new/,,,
472,P,F01165_0501101639,"Riese & Muller Nevo4 GT Vario HS 47cm Dark Grey Matt","Riese & Muller","Riese & Müller Nevo4 HS – Ex-Display | As New | Only 47 Miles This ex-display / ex-demo Nevo4 is in excellent, as-new condition with just 47 miles on the odometer. Fully assembled and ready to ride — no box, no hassle. You’ll be the first registered owner and benefit from the manufacturer’s full 1-year warranty. Buy with confidence from an official Riese & Müller Experience Store UK dealership. Built for Speed, Comfort & Everyday Use The Nevo4 High Speed (HS) is a premium, all-round e-bike built for everyday performance with a touch of luxury. Designed with a low step-through frame for effortless mounting, and packed with top-tier components, it’s capable of reaching speeds up to 28mph (45 km/h) with remarkable stability and safety. Included Premium Options: Bosch Performance Line Speed (Smart System) motor, 85Nm High Speed (28mph / 45 km/h) assistance Bosch 750Wh PowerTube Battery – Long range, fully integrated Bosch Kiox 300 display – Smart and intuitive Enviolo 380 (Vario) hub gears – Seamless, stepless shifting Gates Carbon Belt Drive – Quiet, clean, and maintenance-free Cane Creek Thudbuster ST Evo-2 seatpost – Extra comfort on varied terrain Magura MT4 / MT5 disc brakes – Confident stopping power Supernova M99 Mini Pro-45 front light – Powerful beam for night riding Supernova M99 brake light & plate illumination Supernova Horn – Audible and effective Rear-view mirror Rear carrier with MIK system – Versatile luggage compatibility ABUS Shield X+ frame lock – Security built in Additional chain lock with saddle bag Selle Royal New Lookin gel saddle Adjustable stem – Customisable comfort Why Choose This Bike? Save significantly vs. new Barely used – only 47 miles Fully loaded with premium accessories Fully assembled and professionally inspected Official UK Riese & Müller dealer support 1-Year warranty This is a rare chance to own a flagship Riese & Müller model at exceptional value. Visit us or book a test ride today. FREE UK Mainland Shipping available.",0.00,0.00,5800.00,5800.00,0.0000,N,,29.9000,0.0000,0.0000,0.0000,Y,Y,,Y,0,1,20/04/2024,19/05/2025,"Category Name: Riese & Muller, Category Path: Riese & Muller|Category Name: Step-Through, Category Path: Riese & Muller/Step-Through|Category Name: Nevo4, Category Path: Riese & Muller/Step-Through/Nevo4|Category Name: SUMMER SALE, Category Path: SUMMER SALE","Product Image File: MqGvzksw__72852.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/f/696/MqGvzksw__72852.jpg|Product Image File: p4LNrtxg__07239.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/m/482/p4LNrtxg__07239.jpg|Product Image File: wSBrSn6A__61373.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/s/059/wSBrSn6A__61373.jpg|Product Image File: zX05X-yQ__49752.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/d/117/zX05X-yQ__49752.jpg|Product Image File: MaaQyo0A__45892.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/e/623/MaaQyo0A__45892.jpg|Product Image File: BSD3zfvQ__92168.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/g/126/BSD3zfvQ__92168.jpg|Product Image File: 6J0j-5mQ__20943.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/b/852/6J0j-5mQ__20943.jpg|Product Image File: uW1iuy3g__59423.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/m/841/uW1iuy3g__59423.jpg|Product Image File: 2EVLGGIg__44553.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/s/732/2EVLGGIg__44553.jpg","Riese & Muller Nevo4 GT Vario HS 47cm Dark Grey Matt",,"Riese & Muller Nevo4 GT Vario HS 47cm Dark Grey Matt",New,/riese-muller-nevo4-gt-vario-hs-47cm-dark-grey-matt/,,,
473,P,F01122_06031101120917,"Riese & Muller Homage4 GT Vario 54cm Pearl White - NEW","Riese & Muller","Riese & Müller Homage4 — Everyday Excellence with Premium Comfort The Homage4 is a true all-rounder, engineered for smooth, confident riding in all conditions. Its eye-catching design features a fully integrated low step-through frame with Control Technology full suspension, offering exceptional comfort, stability, and control. Whether you're commuting, touring, or simply enjoying the ride, the Homage4 delivers a refined and powerful experience — all powered by Bosch’s latest smart system. Included Options on This Model: Bosch Performance Line CX (Smart System) Motor• 85Nm of torque for responsive power and hill-climbing ease Bosch Kiox 300 Display (Smart System)• Intuitive interface with ride data, navigation, and smart features Bosch 625 Wh PowerTube Battery• Fully integrated for sleek design and excellent range Enviolo 380 (Vario) Hub Gears• Seamless, stepless gear shifting with minimal maintenance Gates Carbon Belt Drive• Smooth, silent, and grease-free with long-lasting durability X-Fusion Manic 70 Lowerable Saddle• Easily adjust saddle height for better mounting/dismounting Bosch eBike ABS 2.0 + Magura MT4/MT5 Hydraulic Disc Brakes• Advanced stopping power and added safety in all weather Supernova M99 Mini Pro-45 Front Light• High-output lighting for safe, night-time riding Supernova M99 Tail Light with Integrated Brake Light• Enhanced visibility and safety for urban and rural roads Suntour Full Suspension (Front & Rear)• Smooths out bumps and uneven roads with ease Rear Carrier with MIK System• Versatile and secure cargo mounting system ABUS Bordo X+ 6000/90cm Lock• High-security folding lock included for peace of mind Selle Royal New Lookin Gel Saddle• Plush and ergonomic for long-distance comfort Adjustable Handlebar Stem• Customise your riding position for optimal comfort Comfort Kit• Features curved handlebars and a wider saddle for relaxed riding posture",0.00,0.00,5300.00,5300.00,0.0000,N,,30.8000,0.0000,0.0000,0.0000,Y,Y,,Y,1,1,20/04/2024,06/05/2025,"Category Name: Riese & Muller, Category Path: Riese & Muller|Category Name: Step-Through, Category Path: Riese & Muller/Step-Through|Category Name: SUMMER SALE, Category Path: SUMMER SALE|Category Name: Homage4 GT, Category Path: Riese & Muller/Step-Through/Homage4 GT","Product Image File: y6CcDDqw__22828.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/u/059/y6CcDDqw__22828.jpg|Product Image File: 321jKtSA__66439.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/d/598/321jKtSA__66439.jpg|Product Image File: KvobK_MA__09993.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/m/148/KvobK_MA__09993.jpg|Product Image File: XPA1zODw__36969.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/k/294/XPA1zODw__36969.jpg|Product Image File: Mhcykyng__77537.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/n/543/Mhcykyng__77537.jpg|Product Image File: bnTVUjZQ__44389.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/z/542/bnTVUjZQ__44389.jpg|Product Image File: ny8tigTA__30345.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/z/407/ny8tigTA__30345.jpg|Product Image File: AGaCsO-g__62803.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/h/974/AGaCsO-g__62803.jpg|Product Image File: Onk48M_g__57696.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/w/697/Onk48M_g__57696.jpg|Product Image File: Homage4_5__95704.1710934793.1280.1280__52495.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/t/231/Homage4_5__95704.1710934793.1280.1280__52495.jpg|Product Image File: Homage4Motor__88660.JPG, Product Image URL: http://www.e-bikebarn.com/product_images/m/842/Homage4Motor__88660.JPG|Product Image File: Homage4_4__83233.1710934793.1280.1280__37562.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/q/946/Homage4_4__83233.1710934793.1280.1280__37562.jpg|Product Image File: Homage4_Charger_Port__46567.JPG, Product Image URL: http://www.e-bikebarn.com/product_images/w/088/Homage4_Charger_Port__46567.JPG|Product Image File: Homage4_ABSFront__15283.JPG, Product Image URL: http://www.e-bikebarn.com/product_images/a/120/Homage4_ABSFront__15283.JPG|Product Image File: Homage4_3__73056.1710934793.1280.1280__71667.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/r/473/Homage4_3__73056.1710934793.1280.1280__71667.jpg","Riese & Muller Homage4 GT Vario 54cm Pearl White - NEW",,"Riese & Muller Homage4 GT Vario 54cm Pearl White",New,/riese-muller-homage4-gt-vario-54cm-pearl-white-new/,,,
474,P,F01145_1205020835,"Riese & Muller Swing4 Silent 46cm Bordeaux - NEW","Riese & Muller","Riese & Müller Swing4 Silent – Elegant, Effortless, and Exceptionally Quiet The Swing4 Silent offers a beautifully smooth and silent riding experience with all the comfort and practicality you’d expect from a classic city bike — reimagined with premium electric power. Fitted with the reliable Shimano Nexus 8-speed hub gears, operated by a simple twist grip, and a low-maintenance Gates carbon belt drive, this model is designed to take the hassle out of everyday travel. Perfect for leisurely rides, daily errands, or your morning commute, the Swing Silent combines traditional styling with modern technology, making every ride a pleasure. Included Options: Bosch Performance Line (Smart System) motor (65Nm) – Smooth, quiet assistance Bosch PowerPack 500Wh battery – Ample range for urban and rural rides Bosch Intuvia display – Intuitive and easy-to-read Shimano Nexus 8-speed hub gears – Reliable shifting, low maintenance Gates carbon belt drive – Oil-free, quiet, and durable ABUS Shield X+ frame lock – Secure, with key-alike lock options Suspension seat post – Comfort on any surface Selle Bassano Volare XL saddle – Cushioned for long rides Busch & Müller front headlight Spanninga Pimento rear tail light Rear carrier with MIK system – Versatile and compatible with MIK accessories Lockable front basket with carry handle – Stylish and practical Two rear baskets with carry handles – Perfect for shopping or errands ",0.00,0.00,3600.00,3600.00,0.0000,N,,26.0000,0.0000,0.0000,0.0000,Y,Y,,Y,1,1,21/04/2024,06/05/2025,"Category Name: Riese & Muller, Category Path: Riese & Muller|Category Name: Step-Through, Category Path: Riese & Muller/Step-Through|Category Name: SUMMER SALE, Category Path: SUMMER SALE|Category Name: Swing4, Category Path: Riese & Muller/Step-Through/Swing4","Product Image File: ko_DPZSQ__47348.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/n/898/ko_DPZSQ__47348.jpg|Product Image File: t2gnXotA__10251.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/m/812/t2gnXotA__10251.jpg|Product Image File: f3vgrfyA__54836.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/n/970/f3vgrfyA__54836.jpg|Product Image File: COIwK9dQ__37403.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/a/616/COIwK9dQ__37403.jpg|Product Image File: x6KcqsUw__02328.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/y/669/x6KcqsUw__02328.jpg|Product Image File: N76ttzZQ__39599.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/b/583/N76ttzZQ__39599.jpg","Riese & Muller Swing4 Silent 46cm Bordeaux - NEW",,"Riese and Muller Swing4 Silent Bordeaux",New,/riese-muller-swing4-silent-46cm-bordeaux-new/,,,
475,P,F01155_040111101608,"Riese & Muller Delite4 GT Rohloff HS Tundra Grey Matt 51cm - NEW","Riese & Muller","The Rohloff SpeedHub electronic gear system is operated using simple up/down shift buttons to replace the traditional mechanical gearshifters. The gears are contained in a sealed hub, which protects them from mud and rain, making the system extremely resilient. As a high speed bike, fitted with the Bosch Performance Line Speed Motor, this bike is capable of hitting speeds up to 28mph.   Specification: Frame size 51cm (1.70-1.90cm) Colour: Tundra Grey Matt Bosch Performance Line Speed (smart system) motor Bosch Kiox 500 display Bosch 750Wh PowerTube plus Range Extender (Powermore) 250Wh batteries Rohloff Speedhub E14, 14 Speed 16H Rohloff E14 electronic shifter Carbon Belt Cranks Riese & Muller 170mm Fox Float Rhythm Air, 140mm Boost front suspension Fox Float DPS Performance 210 x 50 rear suspension Front disc brake Magura MT5 Rear disc brake Magura MT4 Front light Supernova M99 mini Pro-25 with high beam switch Rear tail light Supernova M99 integrated illumination and brake light Off-Road Front and rear tyres 27.5"" Schwalbe Johnny Watts Horn Supernova Abus Bordo X+ 6000/90cm lock Mirror Rear carrier ",0.00,0.00,9000.00,9000.00,0.0000,N,,31.2000,0.0000,0.0000,0.0000,Y,Y,,Y,0,1,21/04/2024,01/02/2025,"Category Name: Riese & Muller, Category Path: Riese & Muller|Category Name: Trekking, Category Path: Riese & Muller/Trekking|Category Name: SUMMER SALE, Category Path: SUMMER SALE|Category Name: Delite4, Category Path: Riese & Muller/Trekking/Delite4","Product Image File: I0CaWKMQ__74083.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/e/424/I0CaWKMQ__74083.jpg|Product Image File: BYhsaOdw__11343.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/e/590/BYhsaOdw__11343.jpg|Product Image File: A1nj0u4g__69395.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/w/413/A1nj0u4g__69395.jpg|Product Image File: NdV3U83A__69222.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/k/125/NdV3U83A__69222.jpg|Product Image File: rnmu7xUg__92052.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/h/159/rnmu7xUg__92052.jpg|Product Image File: CToC7jVg__95539.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/a/227/CToC7jVg__95539.jpg","Riese & Muller Delite4 GT Rohloff HS Tundra Grey Matt 51cm - NEW",,"Delite4 GT Rohloff HS Tundra Grey Matt",New,/riese-muller-delite4-gt-rohloff-hs-tundra-grey-matt-51cm-new/,,,
476,P,F00781_0503221210,"Riese & Muller Charger3 Mixte Vario 49cm","Riese & Muller","We are selling our last remaining Charger3 Mixte, available to view at our Henley on Thames store. Comes with the manufacturer's warranty, you will be the first registered owner, in excellent condition, as new, fully assembled and PDI checked. Buy in confidence that you are buying from a Riese & Muller Experience Store UK Dealership. Included:  Motor: Bosch Performance Line CX (Gen4) Battery: Bosch PowerTube 625Wh Display: Bosch Intuvia Gearing: Rear hub Enviolo 380 (Vario) Cane Creek Thudbuster seat post Carbon Belt Lock ABUS Shield Front light Supernova mini Saddle Selle Royal   Pleaes note rear basket is not included with e-Bike",0.00,0.00,4719.00,4719.00,0.0000,N,,26.9000,0.0000,0.0000,0.0000,Y,N,,Y,1,0,23/04/2024,05/10/2024,"Category Name: Riese & Muller, Category Path: Riese & Muller|Category Name: Trekking, Category Path: Riese & Muller/Trekking|Category Name: Charger4 Mixte, Category Path: Riese & Muller/Trekking/Charger4 Mixte|Category Name: SUMMER SALE, Category Path: SUMMER SALE","Product Image File: TxlSeQ2A__22183.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/n/442/TxlSeQ2A__22183.jpg|Product Image File: 62lglOAa__65502.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/u/392/62lglOAa__65502.jpg|Product Image File: TMpcwCW9__97759.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/q/017/TMpcwCW9__97759.jpg|Product Image File: LmzzTj3f__17165.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/g/262/LmzzTj3f__17165.jpg|Product Image File: NTlvEBno__13224.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/k/764/NTlvEBno__13224.jpg|Product Image File: hQgfSOvQ__37240.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/n/641/hQgfSOvQ__37240.jpg|Product Image File: C1QxsblQ__73596.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/p/212/C1QxsblQ__73596.jpg","Riese & Muller Charger4 Mixte GT Vario 49cm",,"Riese & Muller Charger4 Mixte GT Vario 49cm - EX-DEMO SALE",New,/riese-muller-charger3-mixte-vario-49cm/,,,
